Sender,CreationDateTime,RefType RefNumber,RefNumber2,EventType,EventDateTime,SignedBy,Remarks,Damage,Pieces,Lat,Lon,LocCode,LocCountry
ZBOT_DHL.001,2024-09-21T02:30:26-06:00,CN,UACU8381580,BKKB90097,POD,2024-09-18T18:26:00-06:00,ZBOT_DHL.001,,,1,,,,MX
